# NB: These mouse hotspot data by Smagulova et al. (2011) are provided 
#   as part of the hotspot software package for designing
#   allele-specific primers and oligos (Odenthal-Hesse et al., 2016). 
#   The hotspot coordinates by Smagulova et al. refer to mm9 and 
#   will therefore not match the current mouse assembly.
# References: 
#   1) Smagulova et al. (2011). Genome-wide analysis reveals novel
#   molecular features of mouse recombination hotspots. Nature, 
#   472:375-378.
#   2) Odenthal-Hesse et al. (2016). hotspot: software to support
#   sperm-typing for investigating recombination hotspots. 
#   Bioinformatics, 2016, 1-2; doi: 10.1093/bioinformatics/btw195.
# int   chr	start	end
int1638	chr3	45716009	45719409
int1639	chr3	46213135	46216535
int1640	chr3	46823444	46826844
int1641	chr3	47076811	47080211
int1642	chr3	47634542	47637942
int1643	chr3	47777724	47781124
int1644	chr3	47937608	47941008
int1645	chr3	48457297	48460697
int1646	chr3	49465203	49468603
int1647	chr3	49607243	49610643
int1648	chr3	50190661	50194061
int1649	chr3	50402722	50406122
int1650	chr3	50934435	50937835
int1651	chr3	50946431	50949831
int1652	chr3	51025277	51028677
int1653	chr3	51464214	51467614
int1654	chr3	51631072	51634472
int1655	chr3	51651394	51654794
int1656	chr3	51726958	51730358
int1657	chr3	52081873	52085273
int1658	chr3	52095367	52098767
int1659	chr3	52636229	52639629
int1660	chr3	53249226	53252626
int1661	chr3	53289492	53292892
int1662	chr3	53557227	53560627
int1663	chr3	54042142	54045542
int1664	chr3	54616188	54619588
int1665	chr3	54668560	54671960
int1666	chr3	54744720	54748120
int1667	chr3	55054919	55058319
int1668	chr3	55070345	55073745
int1669	chr3	55142906	55146306
int1670	chr3	55302039	55305439
int1671	chr3	55322157	55325557
int1672	chr3	55423716	55427116
int1673	chr3	56752563	56755963
int1674	chr3	57246207	57249607
int1675	chr3	57289836	57293236
int1676	chr3	57341374	57344774
int1677	chr3	57605617	57609017
int1678	chr3	57847682	57851082
int1679	chr3	57875786	57879186
int1680	chr3	58292034	58295434
int1681	chr3	58395152	58398552
int1682	chr3	58464137	58467537
int1683	chr3	58618309	58621709
int1684	chr3	58915115	58918515
int1685	chr3	59007137	59010537
int1686	chr3	60168577	60171977
int1687	chr3	60360667	60364067
int1688	chr3	61020465	61023865
int1689	chr3	61098632	61102032
int1690	chr3	61745767	61749167
int1691	chr3	61772065	61775465
int1692	chr3	61791256	61794656
int1693	chr3	62003201	62006601
int1694	chr3	62532422	62535822
int1695	chr3	62872971	62876371
int1696	chr3	62919008	62922408
int1697	chr3	63109734	63113134
int1698	chr3	63533607	63537007
int1699	chr3	63770857	63774257
int1700	chr3	64001925	64005325
int1701	chr3	64637340	64640740
int1702	chr3	64884486	64887886
int1703	chr3	65087289	65090689
int1704	chr3	65283319	65286719
int1705	chr3	65289673	65293073
int1706	chr3	65444127	65447527
int1707	chr3	65556359	65559759
int1708	chr3	65686503	65689903
int1709	chr3	65822633	65826033
int1710	chr3	66003374	66006774
int1711	chr3	66052947	66056347
int1712	chr3	66205355	66208755
int1713	chr3	66365393	66368793
int1714	chr3	67082932	67086332
int1715	chr3	67494411	67497811
int1716	chr3	67885760	67889160
int1717	chr3	68001968	68005368
int1718	chr3	68134905	68138305
int1719	chr3	68171625	68175025
int1720	chr3	68254784	68258184
int1721	chr3	68300578	68303978
int1722	chr3	68547932	68551332
int1723	chr3	68764664	68768064
int1724	chr3	68807675	68811075
int1725	chr3	68862149	68865549
int1726	chr3	68905109	68908509
int1727	chr3	69226941	69230341
int1728	chr3	69240536	69243936
int1729	chr3	69261844	69265244
int1730	chr3	69382419	69385819
int1731	chr3	69590434	69593834
int1732	chr3	69919598	69922998
int1733	chr3	70004668	70008068
int1734	chr3	70383274	70386674
int1735	chr3	70723397	70726797
int1736	chr3	71912109	71915509
int1737	chr3	72653576	72656976
int1738	chr3	72936382	72939782
int1739	chr3	73334458	73337858
int1740	chr3	73531318	73534718
int1741	chr3	73868733	73872133
int1742	chr3	74232804	74236204
int1743	chr3	74403060	74406460
int1744	chr3	75359234	75362634
int1745	chr3	75720367	75723767
int1746	chr3	75861030	75864430
int1747	chr3	75876790	75880190
int1748	chr3	75976096	75979496
int1749	chr3	75987598	75990998
int1750	chr3	76649877	76653277
int1751	chr3	77197630	77201030
int1752	chr3	77516194	77519594
int1753	chr3	78177077	78180477
int1754	chr3	78509471	78512871
int1755	chr3	78893802	78897202
int1756	chr3	79370301	79373701
int1757	chr3	79431295	79434695
int1758	chr3	79464526	79467926
int1759	chr3	80369643	80373043
int1760	chr3	80785539	80788939
int1761	chr3	80816372	80819772
int1762	chr3	80838533	80841933
int1763	chr3	81098788	81102188
int1764	chr3	81329045	81332445
int1765	chr3	81554553	81557953
int1766	chr3	81970558	81973958
int1767	chr3	82220892	82224292
int1768	chr3	82368671	82372071
int1769	chr3	83027983	83031383
int1770	chr3	83595928	83599328
int1771	chr3	83684039	83687439
int1772	chr3	83735247	83738647
int1773	chr3	83823846	83827246
int1774	chr3	83888622	83892022
int1775	chr3	84115838	84119238
int1776	chr3	84216763	84220163
int1777	chr3	84491045	84494445
int1778	chr3	84561170	84564570
int1779	chr3	84690358	84693758
int1780	chr3	84772214	84775614
int1781	chr3	84836746	84840146
int1782	chr3	85216348	85219748
int1783	chr3	85223288	85226688
int1784	chr3	85858680	85862080
int1785	chr3	86106006	86109406
int1786	chr3	86356104	86359504
int1787	chr3	86367446	86370846
int1788	chr3	86445744	86449144
int1789	chr3	86803489	86806889
int1790	chr3	86914143	86917543
int1791	chr3	87047838	87051238
int1792	chr3	87110428	87113828
int1793	chr3	87497330	87500730
int1794	chr3	87561181	87564581
int1795	chr3	87869395	87872795
int1796	chr3	88488363	88491763
int1797	chr3	88511941	88515341
int1798	chr3	88559292	88562692
int1799	chr3	89756427	89759827
int1800	chr3	90139167	90142567
int1801	chr3	90384934	90388334
int1802	chr3	90476867	90480267
int1803	chr3	90495983	90499383
int1804	chr3	91136960	91140360
int1805	chr3	91901019	91904419
int1806	chr3	91937257	91940657
int1807	chr3	92373790	92377190
int1808	chr3	92781497	92784897
int1809	chr3	92902899	92906299
int1810	chr3	93171559	93174959
int1811	chr3	93345052	93348452
int1812	chr3	94306101	94309501
int1813	chr3	94505547	94508947
int1814	chr3	94709594	94712994
int1815	chr3	95036133	95039533
int1816	chr3	95256426	95259826
int1817	chr3	95427213	95430613
int1818	chr3	95459157	95462557
int1819	chr3	95537476	95540876
int1820	chr3	95563410	95566810
int1821	chr3	95697819	95701219
int1822	chr3	95731559	95734959
int1823	chr3	95748251	95751651
int1824	chr3	96319391	96322791
int1825	chr3	96349350	96352750
int1826	chr3	96368003	96371403
int1827	chr3	96605248	96608648
int1828	chr3	97267548	97270948
int1829	chr3	97466506	97469906
int1830	chr3	97680607	97684007
int1831	chr3	97772014	97775414
int1832	chr3	97807486	97810886
int1833	chr3	97835745	97839145
int1834	chr3	97939529	97942929
int1835	chr3	98147061	98150461
int1836	chr3	99207234	99210634
int1837	chr3	99758076	99761476
int1838	chr3	99803944	99807344
int1839	chr3	99989310	99992710
int1840	chr3	100298325	100301725
int1841	chr3	100315020	100318420
int1842	chr3	100378642	100382042
int1843	chr3	100412384	100415784
int1844	chr3	100433950	100437350
int1845	chr3	100440451	100443851
int1846	chr3	100486962	100490362
int1847	chr3	101033017	101036417
int1848	chr3	101244204	101247604
int1849	chr3	101742270	101745670
int1850	chr3	101815439	101818839
int1851	chr3	102190326	102193726
int1852	chr3	102730984	102734384
int1853	chr3	103032655	103036055
int1854	chr3	103218117	103221517
int1855	chr3	103335232	103338632
int1856	chr3	103524526	103527926
int1857	chr3	103673220	103676620
int1858	chr3	103751441	103754841
int1859	chr3	103799230	103802630
int1860	chr3	104011183	104014583
int1861	chr3	104291566	104294966
int1862	chr3	104335131	104341057
int1863	chr3	104828725	104832125
int1864	chr3	104872262	104875662
int1865	chr3	104917020	104920420
int1866	chr3	104960098	104963498
int1867	chr3	105610117	105613517
int1868	chr3	105627383	105630783
int1869	chr3	105778686	105782086
int1870	chr3	105786430	105789830
int1871	chr3	107265066	107268466
int1872	chr3	107417562	107420962
int1873	chr3	107576095	107579495
int1874	chr3	107598250	107601650
int1875	chr3	107916787	107920187
int1876	chr3	107927045	107930445
int1877	chr3	107971376	107974776
int1878	chr3	108033533	108036933
int1879	chr3	108092583	108095983
int1880	chr3	108101102	108104502
int1881	chr3	108272361	108275761
int1882	chr3	108314119	108317519
int1883	chr3	108533008	108536408
int1884	chr3	108641698	108645098
int1885	chr3	108794369	108797769
int1886	chr3	108843412	108846812
int1887	chr3	108852724	108856124
int1888	chr3	108892440	108895840
int1889	chr3	109438162	109441562
int1890	chr3	109738081	109741481
int1891	chr3	110132246	110135646
int1892	chr3	110728468	110731868
int1893	chr3	111174625	111178025
int1894	chr3	113639119	113642519
int1895	chr3	114794897	114798297
int1896	chr3	114979551	114982951
int1897	chr3	115359334	115362734
int1898	chr3	115636178	115641143
int1899	chr3	116100847	116104247
int1900	chr3	116353958	116357358
int1901	chr3	116367450	116370850
int1902	chr3	117702285	117705685
int1903	chr3	117708919	117712319
int1904	chr3	118102127	118105527
int1905	chr3	118138432	118141832
int1906	chr3	118303047	118306447
int1907	chr3	119238304	119241704
int1908	chr3	119329342	119332742
int1909	chr3	119345030	119348430
int1910	chr3	120350253	120353653
int1911	chr3	120498459	120501859
int1912	chr3	121009492	121012892
int1913	chr3	121176724	121180124
int1914	chr3	121246604	121250004
int1915	chr3	121440249	121443649
int1916	chr3	121568911	121572311
int1917	chr3	121758377	121761777
int1918	chr3	121768553	121771953
int1919	chr3	122283382	122286782
int1920	chr3	122311515	122314915
int1921	chr3	122387877	122391277
int1922	chr3	122419169	122422569
int1923	chr3	122442628	122446028
int1924	chr3	122465554	122468954
int1925	chr3	122482382	122485782
int1926	chr3	122937997	122941397
int1927	chr3	122952813	122956213
int1928	chr3	122980347	122983747
int1929	chr3	123166039	123169439
int1930	chr3	123277198	123280598
int1931	chr3	123287126	123290526
int1932	chr3	123860429	123863829
int1933	chr3	124005757	124009157
int1934	chr3	124396852	124400252
int1935	chr3	124501305	124504705
int1936	chr3	125271567	125274967
int1937	chr3	125552388	125555788
int1938	chr3	125883876	125887276
int1939	chr3	126110040	126113440
int1940	chr3	126215301	126218701
int1941	chr3	126238977	126242377
int1942	chr3	126319796	126323196
int1943	chr3	127514676	127518076
int1944	chr3	127601618	127605018
int1945	chr3	128246068	128249468
int1946	chr3	128952505	128955905
int1947	chr3	129022092	129025492
int1948	chr3	129102210	129105610
int1949	chr3	129184466	129187866
int1950	chr3	129204971	129208371
int1951	chr3	129254550	129257950
int1952	chr3	129347139	129350539
int1953	chr3	129451396	129454796
int1954	chr3	129596402	129599802
int1955	chr3	129617849	129621249
int1956	chr3	129874555	129877955
int1957	chr3	130196946	130200346
int1958	chr3	130344114	130347514
int1959	chr3	130410345	130413745
int1960	chr3	130670039	130673439
int1961	chr3	131448484	131451884
int1962	chr3	131584523	131587923
int1963	chr3	131674885	131678285
int1964	chr3	131886460	131891633
int1965	chr3	132125734	132129134
int1966	chr3	132317545	132320945
int1967	chr3	132798857	132802257
int1968	chr3	132914937	132918337
int1969	chr3	132923938	132927338
int1970	chr3	132990719	132994119
int1971	chr3	133130651	133134051
int1972	chr3	133414921	133418321
int1973	chr3	134282028	134285428
int1974	chr3	134421077	134424477
int1975	chr3	134943548	134946948
int1976	chr3	135075100	135078500
int1977	chr3	135130571	135133971
int1978	chr3	135291567	135294967
int1979	chr3	135419398	135422798
int1980	chr3	135460673	135464073
int1981	chr3	135494317	135497717
int1982	chr3	135798355	135801755
int1983	chr3	136058882	136062282
int1984	chr3	136144654	136148054
int1985	chr3	137480995	137484395
int1986	chr3	137666593	137669993
int1987	chr3	137759098	137762498
int1988	chr3	137792117	137795517
int1989	chr3	137893700	137897100
int1990	chr3	137941795	137945195
int1991	chr3	138048939	138052339
int1992	chr3	138570601	138574001
int1993	chr3	138694232	138697632
int1994	chr3	138701363	138704763
int1995	chr3	138790523	138793923
int1996	chr3	139082314	139085714
int1997	chr3	139396647	139400047
int1998	chr3	139431557	139434957
int1999	chr3	139950983	139954383
int2000	chr3	141152879	141156279
int2001	chr3	141360178	141363578
int2002	chr3	141394920	141398320
int2003	chr3	141568942	141572342
int2004	chr3	142097836	142101236
int2005	chr3	142230396	142233796
int2006	chr3	142301874	142305274
int2007	chr3	142402077	142405477
int2008	chr3	142446760	142450160
int2009	chr3	143006934	143010334
int2010	chr3	143251118	143254518
int2011	chr3	143283935	143287335
int2012	chr3	143348464	143351864
int2013	chr3	143488805	143492205
int2014	chr3	143747751	143751151
int2015	chr3	143770271	143773671
int2016	chr3	143828720	143832120
int2017	chr3	143933620	143937020
int2018	chr3	144004796	144008196
int2019	chr3	144175445	144178845
int2020	chr3	144325215	144328615
int2021	chr3	144380063	144383463
int2022	chr3	144692132	144695532
int2023	chr3	144753636	144757036
int2024	chr3	144887970	144891370
int2025	chr3	145061586	145064986
int2026	chr3	145089847	145093247
int2027	chr3	145104527	145107927
int2028	chr3	145202176	145205576
int2029	chr3	145492399	145495799
int2030	chr3	145539127	145542527
int2031	chr3	145876932	145880332
int2032	chr3	145898080	145901480
int2033	chr3	146232402	146235802
int2034	chr3	146361201	146364601
int2035	chr3	146717567	146720967
int2036	chr3	146729690	146733090
int2037	chr3	147104975	147108375
int2038	chr3	147525566	147528966
int2039	chr3	147961862	147965262
int2040	chr3	148643856	148647256
int2041	chr3	148656185	148659585
int2042	chr3	148850178	148853578
int2043	chr3	149010348	149013748
int2044	chr3	149203825	149207225
int2045	chr3	149640693	149644093
int2046	chr3	150051868	150055268
int2047	chr3	150148489	150151889
int2048	chr3	150473995	150477395
int2049	chr3	150746456	150749856
int2050	chr3	151010888	151014288
int2051	chr3	151229147	151232547
int2052	chr3	151900040	151903440
int2053	chr3	152010674	152014074
int2054	chr3	152130799	152134199
int2055	chr3	152299214	152302614
int2056	chr3	152712661	152716061
int2057	chr3	152732767	152736167
int2058	chr3	152855432	152858832
int2059	chr3	152898292	152901692
int2060	chr3	153192726	153196126
int2061	chr3	153225241	153228641
int2062	chr3	153253486	153256886
int2063	chr3	153296921	153300321
int2064	chr3	153710717	153714117
int2065	chr3	153838190	153841590
int2066	chr3	153869345	153872745
int2067	chr3	153984174	153987574
int2068	chr3	154095762	154099162
int2069	chr3	154111727	154115127
int2070	chr3	154248211	154251611
int2071	chr3	154483921	154487321
int2072	chr3	154628856	154635373
int2073	chr3	154679548	154682948
int2074	chr3	154843494	154846894
int2075	chr3	154856756	154860156
int2076	chr3	155670707	155674107
int2077	chr3	155778875	155782275
int2078	chr3	155844279	155847679
int2079	chr3	155873970	155877370
int2080	chr3	156175241	156178641
int2081	chr3	156304286	156307686
int2082	chr3	156365375	156368775
int2083	chr3	156681099	156684499
int2084	chr3	157377893	157381293
int2085	chr3	157714570	157717970
int2086	chr3	158579017	158582417
int2087	chr4	3575076	3578476
int2088	chr4	3815081	3818481
int2089	chr4	4687550	4690950
int2090	chr4	4713432	4716832
int2091	chr4	4866455	4869855
int2092	chr4	6006116	6009516
int2093	chr4	6012161	6015561
int2094	chr4	6116537	6119937
int2095	chr4	6290374	6293774
int2096	chr4	6378627	6382027
int2097	chr4	6970025	6973425
int2098	chr4	7349376	7352776
int2099	chr4	7818590	7821990
int2100	chr4	7843846	7847246
int2101	chr4	7887399	7890799
int2102	chr4	8293299	8296699
int2103	chr4	8533463	8536863
int2104	chr4	9044123	9047523
int2105	chr4	9214276	9217676
int2106	chr4	9546180	9549580
int2107	chr4	9707195	9710595
int2108	chr4	10026757	10030157
int2109	chr4	10257813	10261213
int2110	chr4	10335310	10338710
int2111	chr4	10449347	10452747
int2112	chr4	10751651	10755051
int2113	chr4	10839602	10843002
int2114	chr4	11073010	11076410
int2115	chr4	11081935	11085335
int2116	chr4	11272628	11276028
int2117	chr4	11345644	11349044
int2118	chr4	11415065	11418465
int2119	chr4	12342529	12345929
int2120	chr4	12419123	12422523
int2121	chr4	13094045	13097445
int2122	chr4	13289572	13292972
int2123	chr4	13383625	13387025
int2124	chr4	14016105	14019505
int2125	chr4	14111522	14114922
int2126	chr4	14308521	14311921
int2127	chr4	14312802	14316202
int2128	chr4	14436227	14439627
int2129	chr4	14443333	14446733
int2130	chr4	14523186	14526586
int2131	chr4	14859621	14863021
int2132	chr4	15311912	15315312
int2133	chr4	15847309	15850709
int2134	chr4	15907238	15910638
int2135	chr4	16722277	16725677
int2136	chr4	17176909	17180309
int2137	chr4	18386186	18389586
int2138	chr4	19339034	19342434
int2139	chr4	19441856	19445256
int2140	chr4	19565447	19568847
int2141	chr4	19572022	19575422
int2142	chr4	19650627	19654027
int2143	chr4	19938282	19941682
int2144	chr4	19974070	19977470
int2145	chr4	19994755	19998155
int2146	chr4	20059865	20063265
int2147	chr4	20704700	20708100
int2148	chr4	21233517	21236917
int2149	chr4	21706885	21710285
int2150	chr4	21711347	21714747
int2151	chr4	21721918	21725318
int2152	chr4	23788361	23791761
int2153	chr4	24421187	24424587
int2154	chr4	25267490	25270890
int2155	chr4	25357903	25361303
int2156	chr4	26634691	26638091
int2157	chr4	26786398	26789798
int2158	chr4	26843963	26847363
int2159	chr4	27714982	27718382
int2160	chr4	28449603	28453003
int2161	chr4	28639706	28643106
int2162	chr4	29077448	29080848
int2163	chr4	29526424	29529824
int2164	chr4	29533151	29536551
int2165	chr4	29964021	29967421
int2166	chr4	30227000	30230400
int2167	chr4	31080428	31083828
int2168	chr4	31112926	31116326
int2169	chr4	31170840	31174240
int2170	chr4	31180762	31184162
int2171	chr4	31302595	31305995
int2172	chr4	32148114	32151514
int2173	chr4	32245649	32249049
int2174	chr4	32337510	32340910
int2175	chr4	32895932	32899332
int2176	chr4	33047367	33050767
int2177	chr4	33233949	33237349
int2178	chr4	33401881	33405281
int2179	chr4	33499184	33502584
int2180	chr4	33923630	33927030
int2181	chr4	34007545	34010945
int2182	chr4	34115636	34119036
int2183	chr4	34327270	34330670
int2184	chr4	34435071	34438471
int2185	chr4	34643951	34647351
int2186	chr4	34771411	34774811
int2187	chr4	35060926	35064326
int2188	chr4	35139194	35142594
int2189	chr4	35343858	35347258
int2190	chr4	35717359	35720759
int2191	chr4	35888529	35891929
int2192	chr4	35967231	35970631
int2193	chr4	36186530	36189930
int2194	chr4	36364698	36368098
int2195	chr4	36475275	36478675
int2196	chr4	36974243	36977643
int2197	chr4	37073384	37076784
int2198	chr4	38028324	38031724
int2199	chr4	39541688	39545088
int2200	chr4	39759808	39763208
int2201	chr4	39867889	39871289
int2202	chr4	40086067	40089467
int2203	chr4	40397369	40400769
int2204	chr4	40484586	40487986
int2205	chr4	40633957	40637357
int2206	chr4	40741001	40744401
int2207	chr4	40900717	40904117
int2208	chr4	41081758	41085158
int2209	chr4	41183224	41186624
int2210	chr4	41275223	41278623
int2211	chr4	41286591	41289991
int2212	chr4	41346347	41349747
int2213	chr4	42902898	42906298
int2214	chr4	43116675	43120075
int2215	chr4	43205637	43209037
int2216	chr4	43382152	43385552
int2217	chr4	43394463	43397863
int2218	chr4	43401457	43404857
int2219	chr4	43567725	43571125
int2220	chr4	43704499	43707899
int2221	chr4	44083840	44087240
int2222	chr4	44266124	44269524
int2223	chr4	44290392	44293792
int2224	chr4	44746180	44749580
int2225	chr4	44815970	44819370
int2226	chr4	44945215	44948615
int2227	chr4	45023813	45027213
int2228	chr4	45167488	45170888
int2229	chr4	45856521	45859921
int2230	chr4	45877880	45881280
int2231	chr4	45979449	45982849
int2232	chr4	46238920	46242320
int2233	chr4	46291927	46295327
int2234	chr4	46310340	46313740
int2235	chr4	47149306	47152706
int2236	chr4	47220709	47224109
int2237	chr4	47376946	47382127
int2238	chr4	47494123	47497523
int2239	chr4	47545478	47548878
int2240	chr4	48162300	48165700
int2241	chr4	48350342	48353742
int2242	chr4	48393740	48397140
int2243	chr4	48461707	48465107
int2244	chr4	48554742	48558142
int2245	chr4	48868066	48871466
int2246	chr4	49188674	49192074
int2247	chr4	49532460	49535860
int2248	chr4	49539321	49542721
int2249	chr4	49590699	49594099
int2250	chr4	49597148	49600548
int2251	chr4	49781971	49785371
int2252	chr4	49861871	49865271
int2253	chr4	49942490	49945890
int2254	chr4	50047164	50050564
int2255	chr4	50124906	50128306
int2256	chr4	50586375	50589775
int2257	chr4	51470210	51473610
int2258	chr4	51957344	51960744
int2259	chr4	52456911	52460311
int2260	chr4	52564397	52567797
int2261	chr4	52652312	52655712
int2262	chr4	52731663	52735063
int2263	chr4	52742231	52745631
int2264	chr4	53203686	53207086
int2265	chr4	53318077	53321477
int2266	chr4	53368577	53371977
int2267	chr4	53436792	53440192
int2268	chr4	53536167	53539567
int2269	chr4	53769875	53773275
int2270	chr4	54205450	54208850
int2271	chr4	54883705	54887105
int2272	chr4	55360141	55363541
int2273	chr4	55529215	55532615
int2274	chr4	55622300	55625700
int2275	chr4	55724688	55728088
int2276	chr4	56903495	56906895
int2277	chr4	57018947	57022347
int2278	chr4	57082419	57085819
int2279	chr4	57239136	57242536
int2280	chr4	57578247	57581647
int2281	chr4	57859929	57863329
int2282	chr4	57925527	57928927
int2283	chr4	58155787	58159187
int2284	chr4	58161592	58164992
int2285	chr4	58312778	58316178
int2286	chr4	58336890	58340290
int2287	chr4	58513338	58516738
int2288	chr4	58661828	58665228
int2289	chr4	58803097	58806497
int2290	chr4	58872194	58875594
int2291	chr4	59292553	59295953
int2292	chr4	59440266	59443666
int2293	chr4	59658935	59662335
int2294	chr4	59891629	59895029
int2295	chr4	61982491	61985891
int2296	chr4	62135307	62138707
int2297	chr4	62443526	62446926
int2298	chr4	62679026	62682426
int2299	chr4	63018752	63022152
int2300	chr4	63127711	63131111
int2301	chr4	63484001	63487401
int2302	chr4	63695081	63698481
int2303	chr4	64530255	64533655
int2304	chr4	64641722	64645122
int2305	chr4	64791950	64795350
int2306	chr4	65043837	65047237
int2307	chr4	66154085	66157485
int2308	chr4	66199478	66202878
int2309	chr4	68603194	68606594
int2310	chr4	69137701	69141101
int2311	chr4	69583783	69587183
int2312	chr4	70037564	70040964
int2313	chr4	70076115	70079515
int2314	chr4	70110344	70113744
int2315	chr4	70691317	70694717
int2316	chr4	71610431	71613831
int2317	chr4	71817555	71820955
int2318	chr4	71854617	71858017
int2319	chr4	71859746	71863146
int2320	chr4	71913499	71916899
int2321	chr4	73870536	73873936
int2322	chr4	75497021	75500421
int2323	chr4	76049816	76053216
int2324	chr4	76642844	76646244
int2325	chr4	77098548	77101948
int2326	chr4	77379918	77383318
int2327	chr4	77522174	77525574
int2328	chr4	77551933	77555333
int2329	chr4	77707309	77710709
int2330	chr4	77727232	77730632
int2331	chr4	78406926	78410326
int2332	chr4	79503332	79506732
int2333	chr4	80407265	80410665
int2334	chr4	80523564	80526964
int2335	chr4	80541637	80545037
int2336	chr4	80590694	80594094
int2337	chr4	81031287	81034687
int2338	chr4	81108548	81111948
int2339	chr4	81528711	81532111
int2340	chr4	81819016	81822416
int2341	chr4	81877184	81880584
int2342	chr4	82057035	82060435
int2343	chr4	82262947	82266347
int2344	chr4	82472263	82475663
int2345	chr4	82794656	82798056
int2346	chr4	83031376	83034776
int2347	chr4	83054028	83057428
int2348	chr4	83226799	83230199
int2349	chr4	83247149	83250549
int2350	chr4	83396323	83399723
int2351	chr4	83430905	83434305
int2352	chr4	83584028	83587428
int2353	chr4	83895272	83898672
int2354	chr4	84019184	84022584
int2355	chr4	84138924	84142324
int2356	chr4	84180176	84183576
int2357	chr4	84223107	84226507
int2358	chr4	84272482	84275882
int2359	chr4	84284591	84287991
int2360	chr4	84292985	84296385
int2361	chr4	84393964	84397364
int2362	chr4	84565274	84568674
int2363	chr4	84594776	84598176
int2364	chr4	84801953	84805353
int2365	chr4	84933808	84937208
int2366	chr4	85563006	85566406
int2367	chr4	85895419	85898819
int2368	chr4	86093753	86097153
int2369	chr4	86203313	86206713
int2370	chr4	87029069	87032469
int2371	chr4	87115503	87118903
int2372	chr4	87155202	87158602
int2373	chr4	87298420	87301820
int2374	chr4	87454747	87458147
int2375	chr4	87490199	87493599
int2376	chr4	87560997	87564397
int2377	chr4	87627812	87631212
int2378	chr4	87797215	87800615
int2379	chr4	87879363	87882763
int2380	chr4	88233119	88236519
int2381	chr4	88950122	88953522
int2382	chr4	89052283	89055683
int2383	chr4	89329762	89333162
int2384	chr4	90003579	90006979
int2385	chr4	90464913	90468313
int2386	chr4	90888600	90892000
int2387	chr4	90903869	90907269
int2388	chr4	90998666	91002066
int2389	chr4	91054158	91057558
int2390	chr4	92536495	92539895
int2391	chr4	92542531	92545931
int2392	chr4	92796489	92799889
int2393	chr4	93000249	93003649
int2394	chr4	93006263	93009663
int2395	chr4	93332324	93335724
int2396	chr4	93891393	93894793
int2397	chr4	95264356	95267756
int2398	chr4	95305919	95309319
int2399	chr4	95518404	95521804
int2400	chr4	95549600	95553000
int2401	chr4	95564373	95567773
int2402	chr4	96196199	96199599
int2403	chr4	96627809	96631209
int2404	chr4	96818449	96821849
int2405	chr4	97589570	97592970
int2406	chr4	97742569	97745969
int2407	chr4	97755311	97758711
int2408	chr4	98036047	98039447
int2409	chr4	98225519	98228919
int2410	chr4	98519520	98522920
int2411	chr4	98729001	98732401
int2412	chr4	98859135	98862535
int2413	chr4	98902576	98905976
int2414	chr4	99149768	99153168
int2415	chr4	99275268	99278668
int2416	chr4	99586652	99590052
int2417	chr4	99648422	99651822
int2418	chr4	100061852	100065252
int2419	chr4	100118329	100121729
int2420	chr4	100206865	100210265
int2421	chr4	100359568	100362968
int2422	chr4	100497993	100501393
int2423	chr4	100668821	100672221
int2424	chr4	100807463	100810863
int2425	chr4	100821560	100824960
int2426	chr4	100859957	100863357
int2427	chr4	101097433	101100833
int2428	chr4	101421686	101425086
int2429	chr4	101778168	101781568
int2430	chr4	101800452	101803852
int2431	chr4	103005746	103009146
int2432	chr4	103157631	103161031
int2433	chr4	103186396	103189796
int2434	chr4	103191934	103195334
int2435	chr4	103416965	103420365
int2436	chr4	103641117	103644517
int2437	chr4	103841191	103844591
int2438	chr4	103863728	103867128
int2439	chr4	103981531	103984931
int2440	chr4	104159465	104162865
int2441	chr4	104233861	104237261
int2442	chr4	104260765	104264165
int2443	chr4	104585451	104588851
int2444	chr4	104839662	104843062
int2445	chr4	104845538	104848938
int2446	chr4	104904202	104907602
int2447	chr4	105344123	105347523
int2448	chr4	105708429	105711829
int2449	chr4	105903066	105906466
int2450	chr4	106139457	106142857
int2451	chr4	106278836	106282236
int2452	chr4	106932638	106936038
int2453	chr4	107505184	107508584
int2454	chr4	107557197	107560597
int2455	chr4	108236359	108239759
int2456	chr4	108311316	108314716
int2457	chr4	108389448	108392848
int2458	chr4	108441241	108444641
int2459	chr4	108468644	108472044
int2460	chr4	108882797	108886197
int2461	chr4	109032212	109035612
int2462	chr4	109233853	109237253
int2463	chr4	109434206	109437606
int2464	chr4	109495438	109498838
int2465	chr4	109534688	109538088
int2466	chr4	109571926	109575326
int2467	chr4	109667988	109671388
int2468	chr4	109903046	109906446
int2469	chr4	109938833	109942233
int2470	chr4	110071525	110074925
int2471	chr4	110198779	110202179
int2472	chr4	110690413	110693813
int2473	chr4	110805401	110811072
int2474	chr4	110834101	110837501
int2475	chr4	110922190	110925590
int2476	chr4	111058945	111062345
int2477	chr4	111086861	111090261
int2478	chr4	111610098	111613498
int2479	chr4	114011521	114014921
int2480	chr4	114027335	114030735
int2481	chr4	114226785	114230185
int2482	chr4	114250169	114253569
int2483	chr4	114313507	114316907
int2484	chr4	114465486	114468886
int2485	chr4	114497445	114500845
int2486	chr4	114549592	114552992
int2487	chr4	114624094	114627494
int2488	chr4	114648774	114652174
int2489	chr4	114694752	114698152
int2490	chr4	114734203	114737603
int2491	chr4	115261928	115265328
int2492	chr4	116000034	116003434
int2493	chr4	116016675	116020075
